timestamp,total_power
.069,11085
.139,11085
.202,11046
.268,10737
.327,11434
.392,11780
.458,11820
.520,12243
.583,12398
.645,12398
.708,12550
.780,12396
.863,12090
.937,11895
1.005,11701
1.096,11702
1.162,11547
1.235,11701
1.308,11701
1.383,11855
1.457,12164
1.526,12319
1.609,12010
1.688,11702
1.757,11239
1.827,11354
1.904,11548
1.979,11701
2.051,11855
2.126,12164
2.200,11855
2.284,11701
2.346,11508
2.416,11199
2.493,11354
2.567,11507
2.651,11701
2.723,12512
2.794,12356
2.879,12356
2.948,12396
3.017,12050
3.101,12049
3.185,11547
3.252,11392
3.324,11702
3.396,11855
3.467,11855
3.542,12010
3.615,12204
3.698,12050
3.786,11742
3.858,11279
3.920,10930
3.991,11394
4.075,11549
4.149,11895
4.231,11895
4.302,11701
4.386,11547
4.455,11354
4.527,11394
4.613,11239
4.684,11547
4.763,11700
4.834,11700
4.908,11855
4.978,11855
5.054,12010
5.124,11547
5.196,11701
5.274,11508
5.352,11547
5.425,11701
5.506,11701
5.579,11855
5.656,12010
5.734,12010
5.818,11855
5.887,11394
5.962,11239
6.031,11239
6.106,11394
6.188,11548
6.264,11856
6.334,12010
6.415,12010
6.488,12050
6.571,12090
6.650,12243
6.718,12745
6.791,12898
6.942,12898
7.005,13592
7.068,16209
7.132,19391
7.202,21646
7.269,23402
7.329,25152
7.394,26101
7.460,27355
7.531,28608
7.603,29403
7.676,30159
7.748,30811
7.821,31108
7.901,31606
7.972,31606
8.050,31446
8.114,31751
8.187,32207
8.260,32506
8.337,32810
8.407,33113
8.483,33000
8.553,33152
8.630,33153
8.694,33000
8.771,32848
8.855,33154
8.924,33449
9.000,33755
9.070,33753
9.143,33753
9.211,33908
9.285,33602
9.362,33602
9.436,33642
9.508,33193
9.585,33451
9.657,33602
9.730,33602
9.803,33908
9.876,33906
9.947,34211
10.030,34058
10.093,33449
10.171,33296
10.244,33602
10.317,33755
10.391,33602
10.464,33755
10.534,33905
10.606,33945
10.682,34058
10.756,33755
10.821,33449
10.901,33449
10.975,33753
11.046,33793
11.119,33906
11.191,34091
11.267,34051
11.343,33945
11.412,33793
11.492,33600
11.565,33753
11.641,33600
11.713,33753
11.785,33906
11.858,33898
11.935,34204
12.016,34091
12.085,34244
12.155,34092
12.230,33939
12.302,33753
12.385,31713
12.453,29135
12.530,26629
12.605,24544
12.681,22789
12.755,21338
