timestamp,total_power
.066,12009
.134,11854
.204,12009
.276,12204
.338,13012
.403,13359
.468,13358
.532,13319
.597,13473
.665,13474
.724,13281
.789,12973
.853,12818
.921,12818
1.001,12973
1.072,13127
1.150,13282
1.225,13282
1.300,13282
1.377,12778
1.443,12626
1.522,12474
1.596,12626
1.672,12471
1.746,12624
1.817,12777
1.888,12777
1.959,12777
2.037,12624
2.108,12469
2.178,12317
2.253,12164
2.327,12317
2.402,12471
2.472,12624
2.554,12623
2.628,13626
2.693,13626
2.772,13474
2.841,13167
2.912,12972
2.987,12664
3.058,12818
3.136,12973
3.209,13127
3.283,13282
3.354,13282
3.424,13087
3.497,12933
3.568,12624
3.652,12472
3.725,12624
3.801,12778
3.872,12778
3.944,12778
4.017,12932
4.089,12932
4.187,12932
4.250,12471
4.321,12317
4.395,12164
4.473,12164
4.542,12204
4.629,12164
4.711,12319
4.783,12316
4.882,12316
4.964,11701
5.028,11394
5.095,11240
5.161,11547
5.239,11702
5.307,12009
5.382,12164
5.452,12164
5.523,12164
5.603,11855
5.668,11702
5.746,11547
5.818,11702
5.893,11855
5.968,12010
6.045,12010
6.123,12511
6.197,13166
6.281,13359
6.350,12663
6.446,12510
6.512,13358
6.580,15627
6.644,18545
6.717,21377
6.791,23281
6.861,25035
6.938,26485
7.004,27276
7.084,28224
7.159,27086
7.229,25190
7.303,23436
7.381,21987
7.456,20839
7.535,19727
