timestamp,total_power
.060,11125
.129,11125
.198,11280
.263,11085
.331,11936
.395,12478
.458,12129
.521,12437
.583,12550
.645,12704
.713,12704
.774,12859
.845,12705
.918,12050
.987,11855
1.067,11742
1.140,11742
1.224,11895
1.299,12204
1.376,12204
1.446,12164
1.514,12359
1.586,12204
1.660,12050
1.748,11896
1.815,11742
1.888,11895
1.961,12050
2.036,12050
2.117,12204
2.190,12204
2.275,12050
2.350,11896
2.424,11742
2.500,11394
2.570,11702
2.646,11702
2.724,11856
2.802,12550
2.871,12744
2.944,12744
3.033,12590
3.102,12090
3.171,11742
3.244,11587
3.321,11742
3.396,12050
3.468,12050
3.541,12204
3.619,12204
3.689,12050
3.767,11895
3.835,11742
3.910,11742
3.982,11895
4.056,11895
4.129,12050
4.205,12204
4.277,12358
4.352,12358
4.426,12204
4.515,12244
4.584,11742
4.656,11589
4.732,11742
4.802,11742
4.876,11895
4.952,12050
5.027,12204
5.094,12164
5.180,11895
5.245,11394
5.319,11394
5.392,11703
5.467,11856
5.538,12050
5.613,12050
5.690,12050
5.769,12204
5.849,11895
5.919,11589
5.988,11589
6.151,11742
6.215,11589
6.277,11742
6.342,11896
6.409,11895
6.475,12050
6.549,12398
6.643,12435
6.721,12592
6.785,11741
6.853,12089
6.916,12438
6.984,13746
7.051,16322
7.119,19505
7.201,21760
7.275,23515
7.338,24663
7.411,25911
7.484,27012
7.562,28117
7.635,29253
7.707,30161
7.779,30805
7.854,31107
7.934,31453
7.995,31453
8.069,31600
8.143,32094
8.216,32546
8.289,32697
8.360,33153
8.434,33298
8.505,33451
8.580,33753
8.650,33753
8.730,33753
8.793,33447
8.867,33447
8.939,33753
9.011,33939
9.083,34244
9.158,34051
9.232,34397
9.307,33945
9.375,34098
9.450,33792
9.522,33642
9.597,33793
9.676,33945
9.745,34251
9.819,34397
9.894,34548
9.960,34548
10.032,34548
10.106,34395
10.182,34251
10.252,34098
10.327,34404
10.398,34098
10.471,34251
10.543,34098
10.619,34404
10.691,34404
10.771,34355
10.839,34098
10.909,33945
10.984,33946
11.055,33946
11.127,34098
11.204,34251
11.277,34550
11.347,34699
11.425,34397
11.491,34251
11.561,34098
11.635,34251
11.708,33946
11.784,34098
11.853,34397
11.926,34548
11.999,34852
12.069,34699
12.142,34395
12.214,34244
12.289,34098
12.365,33449
12.442,30274
12.514,27884
12.587,25497
12.668,23590
12.739,21988
