timestamp,total_power
.058,11855
.120,11854
.186,12009
.253,12473
.315,13013
.375,13358
.437,13204
.497,13206
.561,13166
.629,13166
.692,13321
.765,13321
.839,13435
.912,13127
.985,13127
1.089,13127
1.183,12511
1.250,12009
1.313,12049
1.375,12358
1.439,12473
1.515,12626
1.582,12973
1.655,12818
1.726,12818
1.805,12820
1.870,12317
1.947,12164
2.024,12319
2.101,12623
2.173,12777
2.248,12777
2.321,12777
2.393,12932
2.469,12779
2.551,12626
2.620,12626
2.695,12973
2.765,13473
2.839,13319
2.913,13473
2.986,13474
3.065,13474
3.144,13474
3.208,13782
3.291,13474
3.358,13013
3.433,13167
3.505,13322
3.587,13322
3.657,13474
3.757,13781
3.860,14397
3.928,14857
3.994,14857
4.083,15049
4.162,15355
4.235,15665
4.310,15358
4.384,15358
4.498,15052
4.567,14325
4.646,13514
4.721,13514
4.793,13053
4.868,13167
4.941,13013
5.013,12859
5.092,12859
5.166,12704
5.253,12704
5.328,12204
5.399,12049
5.474,12049
5.553,12049
5.631,12204
5.710,12050
5.783,12204
5.854,12357
5.928,12512
6.000,12357
6.077,12204
6.152,11895
6.235,12050
6.307,12551
6.378,12704
6.450,13092
6.530,13747
6.601,13747
6.677,13093
6.754,13092
6.824,15864
6.901,18739
6.974,21453
7.047,23515
7.118,25116
7.192,26518
7.263,27771
7.342,28873
7.419,29556
7.500,29855
7.563,30199
7.635,30653
7.709,31606
7.787,31753
7.865,32054
7.936,32506
8.012,32848
8.097,32655
8.155,32546
8.227,32699
8.304,32695
8.377,33152
8.448,33298
8.523,33600
8.596,33753
8.668,33753
8.741,33906
8.817,33604
8.888,33602
8.969,33451
9.037,33449
9.109,33602
9.180,33946
9.253,33946
9.325,33946
9.400,34059
9.477,31864
9.549,29028
9.624,26328
9.700,24125
9.773,22481
9.860,20879
