timestamp,total_power
.065,11855
.127,11854
.194,11855
.265,11855
.331,12703
.394,13204
.454,13010
.517,13164
.579,13319
.642,13433
.701,13319
.773,13279
.845,13127
.915,12818
.990,12818
1.062,12663
1.134,12778
1.204,12778
1.284,12932
1.351,13085
1.433,13087
1.493,12623
1.566,12626
1.640,12472
1.713,12317
1.789,12471
1.862,12623
1.938,12777
2.010,12777
2.083,12932
2.212,12623
2.271,12164
2.334,12164
2.397,12317
2.463,12469
2.533,13319
2.601,13474
2.674,13434
2.744,13434
2.817,13434
2.891,13127
2.959,12818
3.039,12664
3.110,12470
3.182,12624
3.257,12468
3.336,12623
3.406,12777
3.476,12777
3.569,12623
3.628,12472
3.702,12319
3.778,12164
3.850,12164
3.926,12469
4.001,12623
4.076,12469
4.147,12623
4.219,12623
4.292,12162
4.364,12010
4.447,12010
4.519,12164
4.598,12164
4.672,12009
4.747,12164
4.822,12164
4.899,12316
4.974,12009
5.057,12009
5.129,11701
5.199,11547
5.270,11701
5.345,11855
5.418,11969
5.491,12124
5.563,12278
5.637,12124
5.711,11814
5.788,11661
5.863,11507
5.946,11661
6.020,12009
6.090,12509
6.165,13512
6.237,13667
6.306,13473
6.379,13551
6.452,14709
6.532,16973
6.602,19653
6.677,22216
6.749,23968
6.820,25222
6.895,26973
6.966,27883
7.042,28681
7.115,29476
7.187,29815
7.259,30158
7.332,30612
7.407,31067
7.479,31560
7.554,31860
7.626,32466
7.695,32768
7.777,32768
7.842,32617
7.915,32617
7.993,32617
8.066,33073
8.139,33216
8.211,33520
8.284,33520
8.354,33560
8.432,33560
8.501,33103
8.570,33103
8.646,33072
8.718,33105
8.794,33256
8.866,33409
8.939,33562
9.010,33407
9.087,33065
9.166,29888
9.236,27347
9.313,24843
9.387,22937
9.463,21139
