timestamp,total_power
.065,11701
.128,11854
.200,12319
.261,12472
.321,12664
.382,13051
.445,13051
.507,12857
.571,12858
.636,13165
.699,13279
.762,13279
.833,13280
.905,13280
.977,12973
1.050,12818
1.126,12357
1.195,12818
1.269,12623
1.340,12777
1.412,12777
1.485,12777
1.555,12932
1.638,12777
1.703,12778
1.777,12624
1.850,12357
1.923,12317
1.995,12469
2.067,12623
2.143,12623
2.216,12932
2.288,13085
2.364,12623
2.439,12469
2.505,12317
2.590,12317
2.666,13165
2.734,13319
2.806,13474
2.878,13473
2.948,13432
3.020,13434
3.092,12973
3.164,12973
3.242,12818
3.316,12933
3.393,12933
3.465,13087
3.541,12932
3.616,12932
3.693,12932
3.763,12778
3.840,12778
3.909,12472
3.984,12472
4.057,12624
4.130,12778
4.206,12778
4.288,12932
4.361,12932
4.444,12777
4.505,12164
4.579,12164
4.660,11855
4.728,11855
4.803,12164
4.875,12319
4.948,12316
5.021,12316
5.094,12316
5.169,11969
5.252,11621
5.329,11662
5.401,11816
5.475,11660
5.546,11815
5.622,11969
5.696,12124
5.768,12124
5.842,12010
5.925,12010
6.000,11701
6.072,11352
6.149,11661
6.216,12358
6.290,13167
6.369,13319
6.445,13165
6.508,13666
6.591,15017
6.663,16934
6.732,19197
6.804,21411
6.891,22022
6.961,20918
7.037,19921
7.112,19117
7.187,18469
