timestamp,total_power
.069,11855
.133,12009
.199,12473
.269,12471
.342,13167
.403,13553
.466,13051
.529,12857
.594,12858
.659,13167
.723,13321
.787,13279
.848,13434
.919,13280
.989,12973
1.063,12818
1.139,12818
1.210,12973
1.284,12818
1.357,13087
1.431,12932
1.502,12932
1.585,13087
1.647,12779
1.721,12778
1.796,12472
1.863,12164
1.936,12317
2.011,12469
2.083,12624
2.174,12623
2.239,12932
2.325,12777
2.395,12319
2.457,12164
2.537,12164
2.605,12858
2.690,13012
2.763,13319
2.836,13319
2.910,13434
2.985,13280
3.066,12973
3.133,12664
3.211,12626
3.283,12778
3.359,12778
3.434,12933
3.507,12778
3.581,12932
3.653,12932
3.730,12778
3.802,12778
3.888,12470
3.954,12164
4.026,12317
4.104,12471
4.173,12778
4.250,12932
4.328,12932
4.455,12777
4.520,12319
4.586,12319
4.650,12164
4.715,12009
4.780,12164
4.843,12471
4.910,12471
4.984,12626
5.055,12626
5.134,12316
5.208,12049
5.278,11855
5.355,11855
5.425,12009
5.501,12164
5.574,12164
5.644,12318
5.718,12318
5.796,12318
5.876,11855
5.940,11660
6.022,11507
6.098,11661
6.170,12510
6.245,13514
6.318,13319
6.388,13319
6.459,14323
6.534,15476
6.607,17435
6.680,19539
6.751,21913
6.829,23664
6.900,25222
6.971,26973
7.046,28077
7.123,28528
7.194,26294
7.267,24237
7.342,22174
7.434,20725
