timestamp,total_power
.060,11125
.124,11125
.190,11125
.257,10930
.324,11473
.391,11974
.461,12014
.524,12129
.587,12281
.650,12436
.714,12550
.775,12550
.850,12550
.930,12050
.993,11741
1.082,11895
1.151,11587
1.221,11742
1.295,11895
1.367,11895
1.441,12010
1.524,12204
1.589,11855
1.677,11855
1.755,11394
1.825,11394
1.896,11549
1.971,11702
2.046,11895
2.116,12204
2.198,12050
2.273,12010
2.347,11547
2.418,11547
2.491,11394
2.570,11547
2.642,12010
2.724,12050
2.790,12743
2.861,12703
2.935,12704
3.012,12396
3.103,12049
3.173,11895
3.246,11895
3.317,12050
3.390,12050
3.461,12204
3.539,12204
3.620,12204
3.699,12204
3.791,11741
3.853,11239
3.927,11549
4.005,11702
4.077,11701
4.159,11895
4.231,12204
4.304,12204
4.384,12204
4.453,12050
4.527,11895
4.601,11742
4.685,11855
4.758,12050
4.837,12204
4.909,12164
4.979,12164
5.064,12164
5.132,11701
5.205,11508
5.283,11548
5.355,11508
5.432,11701
5.505,11855
5.577,11855
5.652,12164
5.729,12164
5.799,12164
5.880,12050
5.955,11548
6.029,11548
6.103,11701
6.176,11700
6.261,12050
6.338,12204
6.416,12397
6.485,12743
6.569,13052
6.644,12744
6.725,12283
6.800,13132
6.871,16013
6.945,18890
7.017,21453
7.091,23515
7.162,24811
7.237,25907
7.315,27166
7.392,28304
7.461,28946
7.534,29855
7.607,30658
7.679,30955
7.752,31600
7.828,31901
7.897,32206
7.985,32393
8.046,32246
8.123,30918
8.194,28225
8.271,25988
8.355,23932
8.425,22635
