timestamp,total_power
.059,11856
.123,11547
.194,11855
.265,12164
.328,12857
.392,13553
.455,13512
.517,13821
.581,13473
.641,13319
.701,13167
.771,12972
.844,12818
.921,12973
.991,13282
1.065,13282
1.137,13282
1.208,13282
1.286,13127
1.356,12778
1.433,12472
1.509,12624
1.583,12778
1.655,12778
1.729,13087
1.805,12777
1.880,13087
1.957,12623
2.026,12623
2.100,12624
2.173,12319
2.246,12473
2.319,12624
2.392,12626
2.472,12777
2.553,12932
2.616,13780
2.705,13474
2.769,13012
2.836,12858
2.911,12818
2.985,12818
3.060,12973
3.134,13127
3.207,13127
3.278,13282
3.352,13127
3.427,12933
3.500,12780
3.581,12626
3.650,12626
3.729,12778
3.803,12932
3.877,12932
3.951,13087
4.026,12932
4.100,12779
4.171,12973
4.245,12624
4.318,12511
4.394,12471
4.465,12471
4.568,12513
4.640,12511
4.715,12511
4.799,12319
4.868,11855
4.942,11662
5.020,11662
5.102,11816
5.170,12124
5.247,12318
5.326,12473
5.403,12319
5.473,12010
5.550,11855
5.619,11702
5.694,11701
5.768,11855
5.841,12010
5.915,12010
5.992,12164
6.070,12319
6.143,12358
6.229,13011
6.297,13012
6.370,12510
6.441,12510
6.513,13821
6.585,15935
6.660,18810
6.732,21834
6.803,23589
6.879,24881
6.951,26328
7.022,27122
7.097,28224
7.182,29022
7.248,29777
7.317,30725
7.391,31067
7.464,31674
7.535,31671
7.611,31861
7.680,32166
7.759,32313
7.835,31028
7.905,28488
7.980,26101
8.055,24043
8.133,22595
8.205,21146
