timestamp,total_power
.065,12009
.129,12164
.209,12164
.274,12319
.336,12358
.399,12744
.462,12897
.526,13051
.588,13012
.650,13167
.714,13474
.776,13282
.906,13127
.979,12513
1.057,12666
1.127,12820
1.203,12974
1.277,12973
1.351,13127
1.425,13127
1.501,13087
1.582,12974
1.650,12820
1.726,12514
1.794,12474
1.868,12780
1.940,12625
2.014,12779
2.089,13087
2.159,13242
2.242,13087
2.315,12626
2.384,12474
2.462,12319
2.539,12474
2.619,13127
2.689,13628
2.762,13474
2.835,13474
2.904,13321
2.977,13127
3.048,12818
3.126,12819
3.195,12973
3.273,12973
3.346,13127
3.418,13127
3.494,13242
3.563,13242
3.639,13087
3.713,13087
3.786,12780
3.858,12474
3.929,12780
4.001,12780
4.075,12779
4.153,12934
4.225,13087
4.295,12933
4.382,12779
4.454,12164
4.518,11855
4.593,11855
4.668,12010
4.739,12164
4.812,12318
4.885,12318
4.960,12473
5.031,12318
5.103,12164
5.174,12009
5.259,12011
5.335,12164
5.410,11970
5.481,12124
5.558,12124
5.632,12124
5.711,12124
5.781,11815
5.855,11816
5.931,11508
6.000,11508
6.078,11661
6.150,12010
6.234,12512
6.314,13516
6.388,13668
6.456,13207
6.530,13400
6.607,14554
6.681,16515
6.754,19697
6.833,21759
6.902,24125
6.977,25568
7.048,26973
7.126,27924
7.194,28874
7.269,29363
7.356,30123
7.431,30766
7.507,31067
7.580,31713
7.656,32013
7.727,32466
7.797,32767
7.888,31833
7.954,28795
8.030,26296
8.106,24045
8.180,22444
8.255,20993
