timestamp,total_power
.069,11319
.137,11474
.203,11936
.272,12553
.336,13401
.397,13747
.459,13746
.519,13553
.577,13555
.643,13206
.719,13207
.786,13207
.861,13207
.934,13360
1.008,13514
1.081,13669
1.156,13320
1.233,13474
1.302,13167
1.380,13014
1.453,13167
1.525,13167
1.598,13322
1.677,13322
1.745,13629
1.818,13322
1.898,13012
1.969,12705
2.035,12398
2.113,12398
2.191,12553
2.264,12705
2.339,12859
2.412,13013
2.484,13013
2.569,12859
2.636,13092
2.713,13052
2.783,13052
2.854,13206
2.927,13206
2.999,13207
3.072,13053
3.145,13168
3.220,13013
3.289,12858
3.361,12858
3.433,12707
3.508,12705
3.581,12705
3.653,12858
3.727,12858
3.802,13013
3.871,13168
3.946,13013
4.015,12705
4.086,12552
4.161,12552
4.235,12705
4.314,12858
4.386,13013
4.460,13168
4.532,13013
4.606,13014
4.682,12668
4.752,12204
4.829,12049
4.903,12204
4.981,12358
5.053,12358
5.131,12513
5.206,12513
5.279,12359
5.364,12204
5.429,11969
5.507,11816
5.580,11508
5.664,11816
5.740,11856
5.815,12009
5.896,12164
5.967,12514
6.047,12359
6.118,12010
6.195,12204
6.267,12243
6.347,13052
6.427,13053
6.491,13207
6.560,13747
6.632,15519
6.706,18090
6.787,20501
6.849,22410
6.924,24015
7.000,25762
7.072,27166
7.146,28115
7.216,29517
7.288,30316
7.359,31110
7.434,31260
7.513,31604
7.581,31904
7.659,31791
7.729,32246
7.800,32850
7.872,33152
7.951,33456
8.022,33602
8.090,33905
8.159,33906
8.241,33753
8.305,33755
8.378,33755
8.452,33905
8.532,34098
8.604,34404
8.677,34557
8.749,34546
8.821,34546
8.895,34404
8.962,34251
9.044,34099
9.112,34098
9.185,34251
9.258,34550
9.334,34404
9.406,34404
9.479,34703
9.552,34557
9.629,34550
9.698,34397
9.772,34244
9.843,34397
9.915,34244
9.988,34397
10.065,34397
10.135,34550
10.206,34701
10.294,34550
10.358,34098
10.422,34098
10.499,33945
10.572,34098
10.650,34397
10.721,34397
10.796,34548
10.867,34701
10.938,34699
11.011,34395
11.082,34397
11.158,34251
11.231,34550
11.305,34701
11.376,34701
11.449,34546
11.522,34852
11.596,34850
11.677,34395
11.744,34397
11.815,34404
11.891,34404
11.963,34244
12.040,32170
12.113,29480
12.192,26936
12.265,24851
12.357,23096
12.428,21187
