timestamp,total_power
.062,12088
.127,12090
.194,12552
.259,12706
.323,13555
.387,13901
.453,14055
.518,14055
.578,13862
.656,13709
.723,13206
.794,13053
.874,13207
.946,13362
1.020,13514
1.092,13514
1.162,13517
1.234,13167
1.304,13013
1.388,13015
1.456,13013
1.532,13167
1.604,13322
1.677,13477
1.750,13477
1.830,13477
1.901,13013
1.972,12859
2.041,13015
2.118,12860
2.193,13015
2.267,13015
2.340,13167
2.416,13167
2.494,13477
2.573,13514
2.651,13708
2.712,13401
2.786,13246
2.866,13246
2.941,13361
3.013,13515
3.085,13514
3.160,13514
3.233,13514
3.302,13362
3.376,13167
3.448,13014
3.534,13014
3.608,13167
3.678,13013
3.750,13167
3.822,13322
3.898,13322
3.973,13322
4.052,13167
4.121,13013
4.198,13015
4.274,12860
4.375,12745
4.454,12705
4.530,12705
4.602,12860
4.686,12706
4.761,12399
4.830,12051
4.906,11703
4.978,11743
5.066,12051
5.135,12358
5.210,12513
5.285,12359
5.356,12359
5.492,12204
5.553,11742
5.617,11743
5.684,11896
5.746,12050
5.811,12204
5.881,12359
5.958,12513
6.035,12513
6.123,12513
6.197,12398
6.267,12244
6.349,12437
6.420,13246
6.510,13132
6.581,13287
6.658,14748
6.726,18129
6.803,20807
6.877,22755
6.945,24356
7.016,25763
7.093,27167
7.171,28117
7.244,29517
7.317,30313
7.391,31262
7.460,31567
7.534,32057
7.605,32207
7.681,32247
7.757,32706
7.832,33154
7.906,33458
7.978,33755
8.051,33906
8.123,34211
8.194,34058
8.266,34098
8.343,34251
8.412,34058
8.484,34098
8.557,34251
8.633,34557
8.705,34710
8.785,34852
8.856,34699
8.925,34701
9.000,34548
9.068,34251
9.144,34099
9.214,34098
9.293,34404
9.365,34550
9.441,34703
9.513,34699
9.594,34699
9.659,34550
9.728,34397
9.808,34244
9.884,34244
9.958,34548
10.029,34699
10.102,34395
10.174,34701
10.246,34548
10.329,34548
10.396,34548
10.468,34548
10.545,34397
10.616,34395
10.690,34397
10.762,34548
10.837,34548
10.909,35005
10.982,35156
11.058,34548
11.127,34404
11.197,34404
11.273,34251
11.349,34395
11.421,34701
11.489,34852
11.565,34852
11.635,35005
11.706,34701
11.779,34548
11.850,34397
11.931,34252
12.003,34244
12.084,31866
12.151,29172
12.225,26789
12.302,24698
12.375,22942
12.454,21341
