timestamp,total_power
.064,11547
.130,11854
.201,12164
.275,12472
.339,13321
.397,13359
.456,13204
.521,12857
.584,12858
.647,13012
.709,13167
.771,13279
.834,13125
.904,13280
.978,13127
1.048,13127
1.138,12973
1.201,12317
1.266,12512
1.340,12471
1.413,12778
1.484,12778
1.561,12932
1.633,12930
1.713,12777
1.785,12468
1.852,12317
1.926,12164
2.002,12319
2.077,12471
2.152,12777
2.225,12777
2.298,12777
2.373,12777
2.441,12471
2.513,12471
2.598,12663
2.671,13165
2.746,13319
2.817,13319
2.889,13279
2.963,13279
3.033,13125
3.108,12972
3.181,12972
3.255,12818
3.332,12468
3.409,12468
3.483,12623
3.557,12623
3.634,12777
3.706,12932
3.783,12932
3.851,12623
3.927,12471
3.997,12319
4.074,12164
4.150,12316
4.224,12623
4.303,12623
4.392,12623
4.457,12508
4.526,12317
4.601,12010
4.688,11895
4.757,11895
4.833,12049
4.906,12009
4.977,12164
5.052,12164
5.134,12318
5.205,12164
5.288,12010
5.351,11702
5.431,11702
5.500,11702
5.574,11855
5.650,12010
5.726,11970
5.801,12319
5.877,12162
5.950,12010
6.021,11507
6.096,11660
6.220,12550
6.292,13052
6.366,13207
6.439,13705
6.510,15973
6.585,18849
6.666,21374
6.726,22976
6.810,24429
6.881,26021
6.955,27274
7.026,28373
7.102,28190
7.175,25948
7.248,24042
7.329,22288
7.402,20838
