timestamp,total_power
.063,11547
.129,11854
.202,12164
.269,12472
.332,13164
.394,13552
.459,13359
.522,12898
.585,12858
.649,13010
.712,13165
.780,13279
.844,13125
.915,13280
.988,13280
1.065,13127
1.141,12973
1.212,12623
1.285,12470
1.357,12623
1.429,12778
1.501,12778
1.586,12623
1.657,12932
1.737,12777
1.817,12471
1.890,12009
1.955,11855
2.028,12009
2.112,12164
2.183,12469
2.258,12623
2.330,12777
2.412,12932
2.478,12623
2.553,12469
2.632,13012
2.702,13127
2.775,13319
2.847,13279
2.920,13279
2.993,13280
3.063,13280
3.140,13125
3.211,12933
3.285,12778
3.360,12623
3.434,12778
3.507,12778
3.579,12932
3.663,12932
3.732,13087
3.808,13087
3.903,12932
3.965,12472
4.029,12317
4.108,12317
4.181,12623
4.255,12778
4.327,12777
4.400,13087
4.474,12932
4.552,12777
4.619,12316
4.688,12164
4.769,12010
4.843,12010
4.917,12164
4.992,12164
5.063,12164
5.136,12316
5.206,12316
5.290,12164
5.364,11854
5.441,11701
5.518,11701
5.589,11815
5.661,11970
5.735,11970
5.809,12124
5.886,12124
5.954,11969
6.044,11660
6.107,11660
6.192,12509
6.266,13012
6.342,13013
6.415,13164
6.490,14665
6.561,17087
6.632,19613
6.712,21720
6.785,22674
6.864,21069
6.937,19921
7.011,19271
7.087,18312
7.168,17506
