timestamp,total_power
.058,13014
.117,12706
.186,12860
.256,12746
.320,13401
.385,14095
.448,14055
.511,14209
.576,14015
.638,14170
.705,14015
.776,13553
.851,13361
.924,13053
.997,13053
1.074,13053
1.145,13322
1.218,13322
1.297,13322
1.368,13474
1.436,13322
1.508,13014
1.581,13014
1.658,12860
1.731,13014
1.816,13167
1.887,13477
1.960,13477
2.033,13477
2.104,13322
2.176,13167
2.249,13014
2.339,13015
2.405,13168
2.475,13168
2.550,13322
2.623,13668
2.694,14015
2.765,14016
2.844,13862
2.916,13668
2.991,13513
3.064,13207
3.143,13207
3.216,13207
3.291,13322
3.366,13322
3.436,13629
3.511,13477
3.584,13167
3.663,13015
3.733,12860
3.808,12860
3.885,13015
3.959,13012
4.031,13167
4.107,13167
4.181,13168
4.259,13013
4.342,12705
4.454,12284
4.519,12284
4.594,12593
4.672,12438
4.750,12592
4.825,12705
4.900,12705
4.975,12244
5.047,12398
5.124,12205
5.202,11896
5.278,12205
5.351,12358
5.425,12204
5.512,12359
5.573,12512
5.841,12359
5.906,11742
5.973,11279
6.043,11589
6.112,11742
6.182,12398
6.251,12590
6.320,13246
6.382,13902
6.447,13593
6.508,13287
6.592,15247
6.663,18434
6.736,21111
6.811,23670
6.884,25268
6.955,26669
7.034,28077
7.106,28607
7.177,29669
7.254,30202
7.322,30965
7.394,31147
7.467,31904
7.540,32359
7.633,32706
7.696,33153
7.768,33306
7.841,33459
7.914,33459
7.990,33153
8.063,33602
8.141,33600
8.211,34211
8.283,34510
8.358,34661
8.428,34661
8.505,34404
8.572,34251
8.653,33945
8.725,34404
8.797,34251
8.871,34397
8.943,34550
9.016,34703
9.087,34703
9.159,34550
9.234,34550
9.304,34404
9.376,34252
9.449,34251
9.524,34244
9.596,34548
9.669,34852
9.743,34852
9.812,34699
9.892,34701
9.961,34395
10.030,33946
10.105,33793
10.177,33946
10.253,34251
10.322,34548
10.396,34701
10.471,34852
10.544,34852
10.627,34244
10.693,34099
10.778,34099
10.850,34251
10.923,34395
10.995,34397
11.069,34546
11.140,34550
11.212,34699
11.306,34550
11.372,34251
11.442,34099
11.516,34099
11.587,34251
11.660,34397
11.732,34397
11.807,34701
11.879,35005
11.962,34699
12.032,30579
12.104,28078
12.178,25537
12.260,23437
12.343,21988
