timestamp,total_power
.063,11239
.127,11549
.197,12009
.265,12319
.330,13167
.390,13668
.452,13822
.512,13513
.574,13012
.638,13012
.702,13167
.774,13321
.848,13127
.919,13282
.995,13282
1.066,13282
1.138,13127
1.215,12973
1.287,12820
1.361,12472
1.433,12626
1.505,12934
1.579,12779
1.660,12932
1.733,13242
1.800,12777
1.886,12626
1.947,12317
2.022,12319
2.097,12319
2.191,12471
2.262,12777
2.341,12777
2.416,12777
2.496,12777
2.570,12471
2.641,13012
2.716,13012
2.789,13167
2.864,13167
2.934,13281
3.005,13281
3.080,13127
3.150,13127
3.238,13127
3.304,12973
3.398,12818
3.462,12473
3.529,12626
3.604,12780
3.680,12779
3.760,13128
3.836,13282
3.916,13127
3.988,12666
4.057,12359
4.133,12204
4.209,12666
4.290,12511
4.364,12624
4.437,12623
4.516,12933
4.589,12819
4.659,12319
4.732,12164
4.812,12010
4.888,12164
4.962,12164
5.040,12164
5.108,12204
5.181,12204
5.253,12318
5.336,12164
5.405,12164
5.499,12010
5.566,11549
5.630,11547
5.705,11702
5.782,11855
5.859,11855
5.931,12164
6.006,12164
6.088,11855
6.157,11701
6.226,11702
6.302,12858
6.379,13167
6.453,13166
6.533,13860
6.609,15514
6.680,18354
6.758,20917
6.833,22868
6.910,24276
6.984,26021
7.069,27273
7.133,28376
7.208,29173
7.284,29815
7.356,30578
7.435,30763
7.508,31373
7.583,31566
7.657,31711
7.727,32166
7.800,32464
7.879,31030
7.953,28643
8.025,26256
8.102,24045
8.176,22443
8.251,20686
