timestamp,total_power
.066,11854
.129,11854
.193,12319
.255,12624
.318,13013
.379,13357
.441,13358
.504,12898
.570,13204
.634,13165
.700,13473
.770,13319
.841,13434
.914,13280
.987,12973
1.055,12818
1.146,12510
1.217,12315
1.289,12623
1.360,12623
1.432,12777
1.505,12777
1.576,12932
1.660,12777
1.729,12623
1.798,12469
1.874,12317
1.947,12317
2.020,12469
2.092,12623
2.169,12623
2.241,12932
2.309,12932
2.395,12778
2.469,12472
2.531,12164
2.603,12858
2.677,12858
2.750,13125
2.821,13319
2.893,13279
2.966,13279
3.038,13125
3.112,12973
3.182,12818
3.258,12778
3.330,12470
3.401,12623
3.475,12778
3.546,12778
3.618,12932
3.691,12932
3.763,12778
3.833,12623
3.908,12468
3.984,12317
4.058,12469
4.133,12778
4.205,12778
4.290,12932
4.365,12932
4.437,12932
4.516,12623
4.590,12471
4.662,12164
4.737,12164
4.821,12162
4.892,12471
4.969,12471
5.044,12469
5.125,12471
5.190,12009
5.262,11855
5.345,11895
5.416,11855
5.492,12009
5.565,12164
5.637,12204
5.712,12318
5.787,12318
5.872,12009
5.949,12164
6.022,11855
6.102,12396
6.168,13359
6.241,13360
6.311,13050
6.388,14820
6.460,18198
6.532,20876
6.610,22673
6.681,23435
6.755,21679
6.829,20417
6.906,19423
6.983,18618
7.065,17812
