timestamp,total_power
.064,11394
.130,11394
.196,11855
.268,12319
.332,12972
.392,13357
.454,13667
.520,13319
.579,12858
.643,12818
.707,12972
.770,12818
.837,12973
.911,13127
.983,13087
1.053,13087
1.129,12932
1.204,12778
1.277,12623
1.351,12472
1.426,12472
1.500,12624
1.573,12623
1.647,12778
1.723,12932
1.792,13087
1.873,12932
1.941,12624
2.011,12472
2.087,12317
2.164,12472
2.236,12624
2.307,12623
2.384,12932
2.455,12932
2.531,12932
2.600,13318
2.672,13127
2.762,12972
2.831,12972
2.907,12972
2.976,13127
3.051,13127
3.125,13087
3.195,13087
3.271,12778
3.346,12778
3.420,12472
3.493,12317
3.567,12470
3.639,12623
3.715,12778
3.798,12778
3.872,12932
3.958,12778
4.030,12472
4.102,12317
4.178,12472
4.251,12470
4.336,12471
4.410,12777
4.486,12623
4.559,12623
4.634,12471
4.704,12164
4.776,12164
4.865,11855
4.941,12009
5.013,11814
5.088,11929
5.160,11969
5.231,12123
5.302,12278
5.386,12124
5.454,11970
5.531,11660
5.604,11507
5.680,11660
5.753,11660
5.827,11970
5.904,11970
5.974,12279
6.061,11970
6.134,11815
6.215,11466
6.284,11660
6.354,12663
6.430,12662
6.504,12817
6.583,14127
6.652,17046
6.734,19921
6.798,21679
6.864,23629
6.940,25038
7.016,26480
7.088,27424
7.164,28527
7.235,29322
7.308,30079
7.379,30723
7.453,30914
7.525,31220
7.596,31558
7.673,31711
7.745,32166
7.819,32472
7.890,32617
7.963,32768
8.039,33072
8.110,33073
8.190,33072
8.261,32920
8.326,32768
8.412,32768
8.489,32921
8.563,33218
8.639,33256
8.714,33407
8.786,33407
8.858,33256
8.930,33265
9.000,33105
9.079,33266
9.147,33265
9.222,33562
9.298,30723
9.371,28143
9.444,26102
9.520,23855
9.598,22099
