timestamp,total_power
.061,11855
.120,12009
.184,12164
.246,12164
.311,12819
.375,13206
.437,13358
.501,13359
.568,13165
.631,13319
.695,13434
.763,13280
.843,12973
.912,12973
.987,12818
1.065,12512
1.135,12623
1.210,12778
1.280,12932
1.358,12932
1.428,13085
1.503,12932
1.587,12778
1.647,12317
1.721,12164
1.795,12472
1.869,12470
1.941,12623
2.011,12777
2.082,12777
2.154,12777
2.226,12623
2.299,12471
2.371,12317
2.448,12317
2.519,12623
2.601,12972
2.666,13318
2.738,13474
2.810,13474
2.879,13279
2.954,12972
3.029,12818
3.101,12818
3.174,12664
3.245,12623
3.318,12778
3.391,12623
3.470,12777
3.544,12932
3.623,12777
3.702,12469
3.768,12164
3.845,12009
3.919,12164
4.009,12319
4.074,12626
4.150,12469
4.224,12778
4.298,12623
4.379,12162
4.445,11855
4.526,11895
4.594,12010
4.667,12009
4.741,12164
4.815,12316
4.886,12316
4.959,12316
5.038,12164
5.113,12164
5.182,11701
5.260,11701
5.334,11815
5.408,11970
5.482,11970
5.565,11970
5.636,12317
5.726,12164
5.796,11701
5.864,11314
5.933,11314
6.009,11468
6.087,11621
6.164,11969
6.235,12665
6.310,13474
6.383,13627
6.452,13165
6.525,13513
6.598,15784
6.673,18508
6.745,21068
6.819,23128
6.891,24882
6.963,26326
7.035,27424
7.107,28527
7.184,28334
7.257,25988
7.336,23891
7.413,22288
7.487,20992
