timestamp,total_power
.065,11547
.127,11700
.206,12319
.277,12317
.342,13164
.402,13512
.466,13204
.531,12858
.595,12858
.658,13165
.723,13279
.790,13280
.864,13280
.933,13280
1.004,12777
1.080,12468
1.150,12623
1.222,12468
1.296,12468
1.370,12468
1.438,12623
1.512,12777
1.589,12777
1.660,12930
1.729,12777
1.805,12468
1.884,12317
1.948,12164
2.025,12317
2.105,12469
2.174,12623
2.248,12777
2.324,12777
2.398,12777
2.472,12623
2.545,12469
2.620,12972
2.693,13165
2.763,13279
2.837,13319
2.908,13279
2.980,13279
3.052,13280
3.122,13127
3.199,12973
3.270,12818
3.349,12663
3.417,12663
3.490,12818
3.565,12663
3.637,12932
3.718,12932
3.785,13087
3.872,12777
3.941,12317
4.018,12009
4.085,11855
4.160,12164
4.250,12469
4.321,12623
4.397,12777
4.482,12623
4.556,12469
4.627,12162
4.699,12010
4.786,12010
4.852,12164
4.932,12009
5.007,12162
5.081,12316
5.157,12316
5.227,12316
5.302,12164
5.372,12164
5.450,12009
5.529,11855
5.603,11855
5.675,12010
5.749,12164
5.828,12162
5.897,12317
5.993,12164
6.062,11970
6.131,12354
6.198,12858
6.279,12703
6.356,12858
6.427,14513
6.500,16591
6.573,19305
6.651,21827
6.726,23281
6.794,21680
6.878,20223
6.951,19421
7.025,18465
7.102,17504
