timestamp,total_power
.068,12009
.138,12164
.213,12319
.277,12164
.340,12705
.403,13052
.469,13051
.532,13206
.595,13319
.659,13319
.722,13473
.782,13588
.847,13127
.920,12973
.996,12818
1.071,12973
1.146,12973
1.217,12973
1.292,13127
1.366,13087
1.439,13242
1.514,13087
1.588,13087
1.659,12624
1.735,12472
1.805,12472
1.877,12626
1.949,12781
2.024,12623
2.098,13087
2.168,12932
2.246,12777
2.313,12471
2.384,12471
2.463,12319
2.544,12471
2.615,13473
2.684,13781
2.757,13627
2.830,13781
2.902,13628
2.978,13434
3.046,12973
3.128,12819
3.198,12973
3.274,12973
3.347,13127
3.421,13127
3.494,13087
3.567,13242
3.653,13087
3.724,12933
3.803,12626
3.875,12472
3.946,12626
4.022,12471
4.097,12626
4.176,12932
4.244,13087
4.326,12933
4.394,12318
4.510,12318
4.586,11895
4.659,12010
4.733,12319
4.805,12471
4.879,12316
4.956,12316
5.030,12164
5.103,11815
5.178,11662
5.267,11817
5.334,11857
5.429,11897
5.500,12011
5.574,11855
5.647,12010
5.715,12010
5.787,12010
5.869,11855
5.946,11702
6.016,11547
6.087,12203
6.163,12549
6.239,13513
6.310,13821
6.384,13513
6.453,14514
6.533,15823
6.598,17932
6.675,20610
6.746,22674
6.821,24583
6.891,26021
6.963,27274
7.038,28373
7.117,29324
7.179,29669
7.253,30122
7.332,30619
7.406,30914
7.479,31560
7.552,31864
7.625,32313
7.695,32768
7.775,31786
7.854,28795
7.927,26449
8.002,24045
8.079,22290
8.153,20993
