timestamp,gpu_power
.001853798,37.82
.105291258,37.55
.298689628,37.62
.402967529,38.01
.609454969,38.01
.738764693,37.91
.925782837,38.01
1.159359933,38.20
1.482365105,38.20
1.557908807,37.91
1.628900112,37.91
1.699889544,37.91
1.786979482,37.91
1.859993203,37.91
1.931067004,38.01
2.001720383,38.01
2.071954764,38.01
2.161850482,38.01
2.232519370,37.91
2.301908450,37.91
2.371084610,38.01
2.441916645,37.91
2.531845716,37.91
2.602684485,37.91
2.672318255,37.91
2.742937991,37.91
2.814034284,37.91
2.891191361,37.91
2.961206259,37.91
3.030025938,37.91
3.099849055,37.91
3.170835291,37.91
3.251480933,37.91
3.321684917,28.39
3.391865376,28.39
3.463535518,28.09
3.544069080,28.00
3.623288378,28.00
3.694925087,28.00
3.767704197,27.80
3.838360942,27.80
3.911824189,27.80
3.989316788,27.80
4.060878707,27.80
4.132572814,28.58
4.206851455,28.58
4.283764594,27.80
4.354829147,27.80
4.425841301,27.80
4.495980523,27.80
4.567046840,27.80
4.641440417,27.80
4.720207534,27.80
4.789584301,27.80
4.861493483,27.80
4.932283630,27.80
5.007660307,27.80
5.087355040,27.80
5.158080084,27.90
5.229698960,27.90
5.299941106,27.90
5.374221570,27.80
5.455084271,27.90
5.526780703,27.90
5.596950131,27.90
5.667731721,27.90
5.743309447,27.90
5.819212785,27.90
5.892153719,27.80
5.964603288,27.80
6.038278584,27.80
6.122166277,27.80
6.195129172,27.90
6.268162269,27.90
6.339869522,27.80
6.412380065,27.80
6.492382637,29.92
6.564852715,42.93
6.639855479,44.55
6.712827772,44.55
6.784604675,35.51
6.870427419,33.69
6.943641026,33.88
7.021138734,33.88
7.093050562,33.69
7.163314959,37.62
