timestamp,gpu_power
.001755012,48.96
.053844524,48.96
.218382306,49.34
.274692249,49.34
.330765349,49.43
.382299957,49.43
.434107794,48.72
.485907702,48.72
.537892911,48.85
.589585554,48.85
.641407123,48.84
.693011623,48.84
.744245216,49.04
.795003580,49.04
.845854080,49.15
.897218758,49.15
.948358748,49.19
.999434910,49.19
1.050819053,49.47
1.101822285,49.47
1.153035280,49.95
1.204427083,49.95
1.254992393,50.24
1.306080433,49.55
1.357292497,49.55
1.409157040,49.99
1.459992550,49.99
1.510476044,50.09
1.560813876,50.09
1.610602979,49.21
1.660872949,49.21
1.711121244,49.32
1.761264329,49.32
1.811658563,49.10
1.861568326,49.10
1.911682221,49.22
1.961704562,49.22
2.011950985,49.21
2.061551123,49.21
2.111631602,48.97
2.161457049,48.97
2.211655861,49.11
2.261502934,49.11
2.311585322,48.92
2.361564914,48.92
2.411551466,48.87
2.461528022,48.87
2.511601840,48.96
2.561653995,48.96
2.611786186,48.87
2.661674223,48.87
2.711602734,48.87
2.761441022,48.95
2.811661463,48.95
2.861673150,49.07
2.911630238,49.07
2.961563547,49.21
3.011618024,49.21
3.061360636,49.04
3.111498124,49.04
3.162143821,49.07
3.212773660,48.81
3.263905039,48.81
3.314962215,49.01
3.366056225,49.01
3.416306627,49.35
3.466765968,49.35
3.517435510,49.26
3.568119420,49.26
3.618019260,49.41
3.668258844,49.41
3.717962530,49.24
3.767751345,49.24
3.817819287,49.16
3.868094180,49.16
3.921981090,49.17
3.973447109,49.17
4.024326994,49.23
4.074113880,49.23
4.126425682,49.03
4.176643630,49.03
4.226648628,49.35
4.277039212,49.35
4.327827428,49.13
4.378040998,49.13
4.429027736,49.26
4.479901264,49.26
4.530483002,49.84
4.581472055,49.84
4.632351181,49.74
4.682898842,49.74
4.733789645,49.91
4.784482301,49.91
4.834863509,49.84
4.886912953,49.84
4.937711501,49.80
4.988566678,49.80
5.039158022,49.90
5.089835427,49.90
5.140990679,50.06
5.191822937,50.06
5.242094037,50.11
5.292930630,50.11
5.343556329,49.98
5.394153216,49.98
5.445266483,50.24
5.495997290,50.24
5.546404045,50.00
5.597578453,50.00
5.648468888,50.01
5.699040526,50.01
5.750665424,50.15
5.801213019,50.15
5.852035311,49.88
5.902578781,49.88
5.953512128,49.81
6.004474036,49.81
6.056669581,49.49
6.109932828,49.49
6.160926246,53.11
6.213459887,53.11
6.265391507,78.43
6.317588337,78.43
6.370187659,62.56
6.420949350,62.56
6.474497453,49.47
6.526213853,49.22
6.577738358,49.22
6.629321097,49.55
6.681300923,49.55
6.732512687,49.55
